name,nationalDexNum,types,stats
Heatmor,631,['Fire'],"{'HP': '85', 'Attack': '97', 'Defense': '66', 'Sp. Atk': '105', 'Sp. Def': '66', 'Speed': '65', 'Total': '484'}"
Durant,632,"['Bug', 'Steel']","{'HP': '58', 'Attack': '109', 'Defense': '112', 'Sp. Atk': '48', 'Sp. Def': '48', 'Speed': '109', 'Total': '484'}"
Deino,633,"['Dark', 'Dragon']","{'HP': '52', 'Attack': '65', 'Defense': '50', 'Sp. Atk': '45', 'Sp. Def': '50', 'Speed': '38', 'Total': '300'}"
Zweilous,634,"['Dark', 'Dragon']","{'HP': '72', 'Attack': '85', 'Defense': '70', 'Sp. Atk': '65', 'Sp. Def': '70', 'Speed': '58', 'Total': '420'}"
Hydreigon,635,"['Dark', 'Dragon']","{'HP': '92', 'Attack': '105', 'Defense': '90', 'Sp. Atk': '125', 'Sp. Def': '90', 'Speed': '98', 'Total': '600'}"
Larvesta,636,"['Bug', 'Fire']","{'HP': '55', 'Attack': '85', 'Defense': '55', 'Sp. Atk': '50', 'Sp. Def': '55', 'Speed': '60', 'Total': '360'}"
Volcarona,637,"['Bug', 'Fire']","{'HP': '85', 'Attack': '60', 'Defense': '65', 'Sp. Atk': '135', 'Sp. Def': '105', 'Speed': '100', 'Total': '550'}"
Cobalion,638,"['Steel', 'Fighting']","{'HP': '91', 'Attack': '90', 'Defense': '129', 'Sp. Atk': '90', 'Sp. Def': '72', 'Speed': '108', 'Total': '580'}"
Terrakion,639,"['Rock', 'Fighting']","{'HP': '91', 'Attack': '129', 'Defense': '90', 'Sp. Atk': '72', 'Sp. Def': '90', 'Speed': '108', 'Total': '580'}"
Virizion,640,"['Grass', 'Fighting']","{'HP': '91', 'Attack': '90', 'Defense': '72', 'Sp. Atk': '90', 'Sp. Def': '129', 'Speed': '108', 'Total': '580'}"
Tornadus,641,['Flying'],"{'HP': '79', 'Attack': '115', 'Defense': '70', 'Sp. Atk': '125', 'Sp. Def': '80', 'Speed': '111', 'Total': '580'}"
Thundurus,642,"['Electric', 'Flying']","{'HP': '79', 'Attack': '115', 'Defense': '70', 'Sp. Atk': '125', 'Sp. Def': '80', 'Speed': '111', 'Total': '580'}"
Reshiram,643,"['Dragon', 'Fire']","{'HP': '100', 'Attack': '120', 'Defense': '100', 'Sp. Atk': '150', 'Sp. Def': '120', 'Speed': '90', 'Total': '680'}"
Zekrom,644,"['Dragon', 'Electric']","{'HP': '100', 'Attack': '150', 'Defense': '120', 'Sp. Atk': '120', 'Sp. Def': '100', 'Speed': '90', 'Total': '680'}"
Landorus,645,"['Ground', 'Flying']","{'HP': '89', 'Attack': '125', 'Defense': '90', 'Sp. Atk': '115', 'Sp. Def': '80', 'Speed': '101', 'Total': '600'}"
Kyurem,646,"['Dragon', 'Ice']","{'HP': '125', 'Attack': '130', 'Defense': '90', 'Sp. Atk': '130', 'Sp. Def': '90', 'Speed': '95', 'Total': '660'}"
Keldeo,647,"['Water', 'Fighting']","{'HP': '91', 'Attack': '72', 'Defense': '90', 'Sp. Atk': '129', 'Sp. Def': '90', 'Speed': '108', 'Total': '580'}"
Meloetta,648,"['Normal', 'Psychic']","{'HP': '100', 'Attack': '77', 'Defense': '77', 'Sp. Atk': '128', 'Sp. Def': '128', 'Speed': '90', 'Total': '600'}"
Genesect,649,"['Bug', 'Steel']","{'HP': '71', 'Attack': '120', 'Defense': '95', 'Sp. Atk': '120', 'Sp. Def': '95', 'Speed': '99', 'Total': '600'}"
Chespin,650,['Grass'],"{'HP': '56', 'Attack': '61', 'Defense': '65', 'Sp. Atk': '48', 'Sp. Def': '45', 'Speed': '38', 'Total': '313'}"
Quilladin,651,['Grass'],"{'HP': '61', 'Attack': '78', 'Defense': '95', 'Sp. Atk': '56', 'Sp. Def': '58', 'Speed': '57', 'Total': '405'}"
Chesnaught,652,"['Grass', 'Fighting']","{'HP': '88', 'Attack': '107', 'Defense': '122', 'Sp. Atk': '74', 'Sp. Def': '75', 'Speed': '64', 'Total': '530'}"
Fennekin,653,['Fire'],"{'HP': '40', 'Attack': '45', 'Defense': '40', 'Sp. Atk': '62', 'Sp. Def': '60', 'Speed': '60', 'Total': '307'}"
Braixen,654,['Fire'],"{'HP': '59', 'Attack': '59', 'Defense': '58', 'Sp. Atk': '90', 'Sp. Def': '70', 'Speed': '73', 'Total': '409'}"
Delphox,655,"['Fire', 'Psychic']","{'HP': '75', 'Attack': '69', 'Defense': '72', 'Sp. Atk': '114', 'Sp. Def': '100', 'Speed': '104', 'Total': '534'}"
Froakie,656,['Water'],"{'HP': '41', 'Attack': '56', 'Defense': '40', 'Sp. Atk': '62', 'Sp. Def': '44', 'Speed': '71', 'Total': '314'}"
Frogadier,657,['Water'],"{'HP': '54', 'Attack': '63', 'Defense': '52', 'Sp. Atk': '83', 'Sp. Def': '56', 'Speed': '97', 'Total': '405'}"
Greninja,658,"['Water', 'Dark']","{'HP': '72', 'Attack': '95', 'Defense': '67', 'Sp. Atk': '103', 'Sp. Def': '71', 'Speed': '122', 'Total': '530'}"
Bunnelby,659,['Normal'],"{'HP': '38', 'Attack': '36', 'Defense': '38', 'Sp. Atk': '32', 'Sp. Def': '36', 'Speed': '57', 'Total': '237'}"
Diggersby,660,"['Normal', 'Ground']","{'HP': '85', 'Attack': '56', 'Defense': '77', 'Sp. Atk': '50', 'Sp. Def': '77', 'Speed': '78', 'Total': '423'}"
Fletchling,661,"['Normal', 'Flying']","{'HP': '45', 'Attack': '50', 'Defense': '43', 'Sp. Atk': '40', 'Sp. Def': '38', 'Speed': '62', 'Total': '278'}"
Fletchinder,662,"['Fire', 'Flying']","{'HP': '62', 'Attack': '73', 'Defense': '55', 'Sp. Atk': '56', 'Sp. Def': '52', 'Speed': '84', 'Total': '382'}"
Talonflame,663,"['Fire', 'Flying']","{'HP': '78', 'Attack': '81', 'Defense': '71', 'Sp. Atk': '74', 'Sp. Def': '69', 'Speed': '126', 'Total': '499'}"
Scatterbug,664,['Bug'],"{'HP': '38', 'Attack': '35', 'Defense': '40', 'Sp. Atk': '27', 'Sp. Def': '25', 'Speed': '35', 'Total': '200'}"
Spewpa,665,['Bug'],"{'HP': '45', 'Attack': '22', 'Defense': '60', 'Sp. Atk': '27', 'Sp. Def': '30', 'Speed': '29', 'Total': '213'}"
Vivillon,666,"['Bug', 'Flying']","{'HP': '80', 'Attack': '52', 'Defense': '50', 'Sp. Atk': '90', 'Sp. Def': '50', 'Speed': '89', 'Total': '411'}"
Litleo,667,"['Fire', 'Normal']","{'HP': '62', 'Attack': '50', 'Defense': '58', 'Sp. Atk': '73', 'Sp. Def': '54', 'Speed': '72', 'Total': '369'}"
Pyroar,668,"['Fire', 'Normal']","{'HP': '86', 'Attack': '68', 'Defense': '72', 'Sp. Atk': '109', 'Sp. Def': '66', 'Speed': '106', 'Total': '507'}"
Flabébé,669,['Fairy'],"{'HP': '44', 'Attack': '38', 'Defense': '39', 'Sp. Atk': '61', 'Sp. Def': '79', 'Speed': '42', 'Total': '303'}"
Floette,670,['Fairy'],"{'HP': '54', 'Attack': '45', 'Defense': '47', 'Sp. Atk': '75', 'Sp. Def': '98', 'Speed': '52', 'Total': '371'}"
Florges,671,['Fairy'],"{'HP': '78', 'Attack': '65', 'Defense': '68', 'Sp. Atk': '112', 'Sp. Def': '154', 'Speed': '75', 'Total': '552'}"
Skiddo,672,['Grass'],"{'HP': '66', 'Attack': '65', 'Defense': '48', 'Sp. Atk': '62', 'Sp. Def': '57', 'Speed': '52', 'Total': '350'}"
Gogoat,673,['Grass'],"{'HP': '123', 'Attack': '100', 'Defense': '62', 'Sp. Atk': '97', 'Sp. Def': '81', 'Speed': '68', 'Total': '531'}"
Pancham,674,['Fighting'],"{'HP': '67', 'Attack': '82', 'Defense': '62', 'Sp. Atk': '46', 'Sp. Def': '48', 'Speed': '43', 'Total': '348'}"
Pangoro,675,"['Fighting', 'Dark']","{'HP': '95', 'Attack': '124', 'Defense': '78', 'Sp. Atk': '69', 'Sp. Def': '71', 'Speed': '58', 'Total': '495'}"
Furfrou,676,['Normal'],"{'HP': '75', 'Attack': '80', 'Defense': '60', 'Sp. Atk': '65', 'Sp. Def': '90', 'Speed': '102', 'Total': '472'}"
Espurr,677,['Psychic'],"{'HP': '62', 'Attack': '48', 'Defense': '54', 'Sp. Atk': '63', 'Sp. Def': '60', 'Speed': '68', 'Total': '355'}"
Meowstic,678,['Psychic'],"{'HP': '74', 'Attack': '48', 'Defense': '76', 'Sp. Atk': '83', 'Sp. Def': '81', 'Speed': '104', 'Total': '466'}"
Honedge,679,"['Steel', 'Ghost']","{'HP': '45', 'Attack': '80', 'Defense': '100', 'Sp. Atk': '35', 'Sp. Def': '37', 'Speed': '28', 'Total': '325'}"
Doublade,680,"['Steel', 'Ghost']","{'HP': '59', 'Attack': '110', 'Defense': '150', 'Sp. Atk': '45', 'Sp. Def': '49', 'Speed': '35', 'Total': '448'}"
Aegislash,681,"['Steel', 'Ghost']","{'HP': '60', 'Attack': '50', 'Defense': '140', 'Sp. Atk': '50', 'Sp. Def': '140', 'Speed': '60', 'Total': '500'}"
Spritzee,682,['Fairy'],"{'HP': '78', 'Attack': '52', 'Defense': '60', 'Sp. Atk': '63', 'Sp. Def': '65', 'Speed': '23', 'Total': '341'}"
Aromatisse,683,['Fairy'],"{'HP': '101', 'Attack': '72', 'Defense': '72', 'Sp. Atk': '99', 'Sp. Def': '89', 'Speed': '29', 'Total': '462'}"
Swirlix,684,['Fairy'],"{'HP': '62', 'Attack': '48', 'Defense': '66', 'Sp. Atk': '59', 'Sp. Def': '57', 'Speed': '49', 'Total': '341'}"
Slurpuff,685,['Fairy'],"{'HP': '82', 'Attack': '80', 'Defense': '86', 'Sp. Atk': '85', 'Sp. Def': '75', 'Speed': '72', 'Total': '480'}"
Inkay,686,"['Dark', 'Psychic']","{'HP': '53', 'Attack': '54', 'Defense': '53', 'Sp. Atk': '37', 'Sp. Def': '46', 'Speed': '45', 'Total': '288'}"
Malamar,687,"['Dark', 'Psychic']","{'HP': '86', 'Attack': '92', 'Defense': '88', 'Sp. Atk': '68', 'Sp. Def': '75', 'Speed': '73', 'Total': '482'}"
Binacle,688,"['Rock', 'Water']","{'HP': '42', 'Attack': '52', 'Defense': '67', 'Sp. Atk': '39', 'Sp. Def': '56', 'Speed': '50', 'Total': '306'}"
Barbaracle,689,"['Rock', 'Water']","{'HP': '72', 'Attack': '105', 'Defense': '115', 'Sp. Atk': '54', 'Sp. Def': '86', 'Speed': '68', 'Total': '500'}"
Skrelp,690,"['Poison', 'Water']","{'HP': '50', 'Attack': '60', 'Defense': '60', 'Sp. Atk': '60', 'Sp. Def': '60', 'Speed': '30', 'Total': '320'}"
Dragalge,691,"['Poison', 'Dragon']","{'HP': '65', 'Attack': '75', 'Defense': '90', 'Sp. Atk': '97', 'Sp. Def': '123', 'Speed': '44', 'Total': '494'}"
Clauncher,692,['Water'],"{'HP': '50', 'Attack': '53', 'Defense': '62', 'Sp. Atk': '58', 'Sp. Def': '63', 'Speed': '44', 'Total': '330'}"
Clawitzer,693,['Water'],"{'HP': '71', 'Attack': '73', 'Defense': '88', 'Sp. Atk': '120', 'Sp. Def': '89', 'Speed': '59', 'Total': '500'}"
Helioptile,694,"['Electric', 'Normal']","{'HP': '44', 'Attack': '38', 'Defense': '33', 'Sp. Atk': '61', 'Sp. Def': '43', 'Speed': '70', 'Total': '289'}"
Heliolisk,695,"['Electric', 'Normal']","{'HP': '62', 'Attack': '55', 'Defense': '52', 'Sp. Atk': '109', 'Sp. Def': '94', 'Speed': '109', 'Total': '481'}"
Tyrunt,696,"['Rock', 'Dragon']","{'HP': '58', 'Attack': '89', 'Defense': '77', 'Sp. Atk': '45', 'Sp. Def': '45', 'Speed': '48', 'Total': '362'}"
Tyrantrum,697,"['Rock', 'Dragon']","{'HP': '82', 'Attack': '121', 'Defense': '119', 'Sp. Atk': '69', 'Sp. Def': '59', 'Speed': '71', 'Total': '521'}"
Amaura,698,"['Rock', 'Ice']","{'HP': '77', 'Attack': '59', 'Defense': '50', 'Sp. Atk': '67', 'Sp. Def': '63', 'Speed': '46', 'Total': '362'}"
Aurorus,699,"['Rock', 'Ice']","{'HP': '123', 'Attack': '77', 'Defense': '72', 'Sp. Atk': '99', 'Sp. Def': '92', 'Speed': '58', 'Total': '521'}"
Sylveon,700,['Fairy'],"{'HP': '95', 'Attack': '65', 'Defense': '65', 'Sp. Atk': '110', 'Sp. Def': '130', 'Speed': '60', 'Total': '525'}"
Hawlucha,701,"['Fighting', 'Flying']","{'HP': '78', 'Attack': '92', 'Defense': '75', 'Sp. Atk': '74', 'Sp. Def': '63', 'Speed': '118', 'Total': '500'}"
Dedenne,702,"['Electric', 'Fairy']","{'HP': '67', 'Attack': '58', 'Defense': '57', 'Sp. Atk': '81', 'Sp. Def': '67', 'Speed': '101', 'Total': '431'}"
Carbink,703,"['Rock', 'Fairy']","{'HP': '50', 'Attack': '50', 'Defense': '150', 'Sp. Atk': '50', 'Sp. Def': '150', 'Speed': '50', 'Total': '500'}"
Goomy,704,['Dragon'],"{'HP': '45', 'Attack': '50', 'Defense': '35', 'Sp. Atk': '55', 'Sp. Def': '75', 'Speed': '40', 'Total': '300'}"
Sliggoo,705,['Dragon'],"{'HP': '68', 'Attack': '75', 'Defense': '53', 'Sp. Atk': '83', 'Sp. Def': '113', 'Speed': '60', 'Total': '452'}"
Goodra,706,['Dragon'],"{'HP': '90', 'Attack': '100', 'Defense': '70', 'Sp. Atk': '110', 'Sp. Def': '150', 'Speed': '80', 'Total': '600'}"
Klefki,707,"['Steel', 'Fairy']","{'HP': '57', 'Attack': '80', 'Defense': '91', 'Sp. Atk': '80', 'Sp. Def': '87', 'Speed': '75', 'Total': '470'}"
Phantump,708,"['Ghost', 'Grass']","{'HP': '43', 'Attack': '70', 'Defense': '48', 'Sp. Atk': '50', 'Sp. Def': '60', 'Speed': '38', 'Total': '309'}"
Trevenant,709,"['Ghost', 'Grass']","{'HP': '85', 'Attack': '110', 'Defense': '76', 'Sp. Atk': '65', 'Sp. Def': '82', 'Speed': '56', 'Total': '474'}"
Pumpkaboo,710,"['Ghost', 'Grass']","{'HP': '49', 'Attack': '66', 'Defense': '70', 'Sp. Atk': '44', 'Sp. Def': '55', 'Speed': '51', 'Total': '335'}"
Gourgeist,711,"['Ghost', 'Grass']","{'HP': '65', 'Attack': '90', 'Defense': '122', 'Sp. Atk': '58', 'Sp. Def': '75', 'Speed': '84', 'Total': '494'}"
Bergmite,712,['Ice'],"{'HP': '55', 'Attack': '69', 'Defense': '85', 'Sp. Atk': '32', 'Sp. Def': '35', 'Speed': '28', 'Total': '304'}"
Avalugg,713,['Ice'],"{'HP': '95', 'Attack': '117', 'Defense': '184', 'Sp. Atk': '44', 'Sp. Def': '46', 'Speed': '28', 'Total': '514'}"
Noibat,714,"['Flying', 'Dragon']","{'HP': '40', 'Attack': '30', 'Defense': '35', 'Sp. Atk': '45', 'Sp. Def': '40', 'Speed': '55', 'Total': '245'}"
Noivern,715,"['Flying', 'Dragon']","{'HP': '85', 'Attack': '70', 'Defense': '80', 'Sp. Atk': '97', 'Sp. Def': '80', 'Speed': '123', 'Total': '535'}"
Xerneas,716,['Fairy'],"{'HP': '126', 'Attack': '131', 'Defense': '95', 'Sp. Atk': '131', 'Sp. Def': '98', 'Speed': '99', 'Total': '680'}"
Yveltal,717,"['Dark', 'Flying']","{'HP': '126', 'Attack': '131', 'Defense': '95', 'Sp. Atk': '131', 'Sp. Def': '98', 'Speed': '99', 'Total': '680'}"
Zygarde,718,"['Dragon', 'Ground']","{'HP': '108', 'Attack': '100', 'Defense': '121', 'Sp. Atk': '81', 'Sp. Def': '95', 'Speed': '95', 'Total': '600'}"
Diancie,719,"['Rock', 'Fairy']","{'HP': '50', 'Attack': '100', 'Defense': '150', 'Sp. Atk': '100', 'Sp. Def': '150', 'Speed': '50', 'Total': '600'}"
Hoopa,720,"['Psychic', 'Ghost']","{'HP': '80', 'Attack': '110', 'Defense': '60', 'Sp. Atk': '150', 'Sp. Def': '130', 'Speed': '70', 'Total': '600'}"
Volcanion,721,"['Fire', 'Water']","{'HP': '80', 'Attack': '110', 'Defense': '120', 'Sp. Atk': '130', 'Sp. Def': '90', 'Speed': '70', 'Total': '600'}"
Rowlet,722,"['Grass', 'Flying']","{'HP': '68', 'Attack': '55', 'Defense': '55', 'Sp. Atk': '50', 'Sp. Def': '50', 'Speed': '42', 'Total': '320'}"
Dartrix,723,"['Grass', 'Flying']","{'HP': '78', 'Attack': '75', 'Defense': '75', 'Sp. Atk': '70', 'Sp. Def': '70', 'Speed': '52', 'Total': '420'}"
Decidueye,724,"['Grass', 'Ghost']","{'HP': '78', 'Attack': '107', 'Defense': '75', 'Sp. Atk': '100', 'Sp. Def': '100', 'Speed': '70', 'Total': '530'}"
Litten,725,['Fire'],"{'HP': '45', 'Attack': '65', 'Defense': '40', 'Sp. Atk': '60', 'Sp. Def': '40', 'Speed': '70', 'Total': '320'}"
Torracat,726,['Fire'],"{'HP': '65', 'Attack': '85', 'Defense': '50', 'Sp. Atk': '80', 'Sp. Def': '50', 'Speed': '90', 'Total': '420'}"
Incineroar,727,"['Fire', 'Dark']","{'HP': '95', 'Attack': '115', 'Defense': '90', 'Sp. Atk': '80', 'Sp. Def': '90', 'Speed': '60', 'Total': '530'}"
Popplio,728,['Water'],"{'HP': '50', 'Attack': '54', 'Defense': '54', 'Sp. Atk': '66', 'Sp. Def': '56', 'Speed': '40', 'Total': '320'}"
Brionne,729,['Water'],"{'HP': '60', 'Attack': '69', 'Defense': '69', 'Sp. Atk': '91', 'Sp. Def': '81', 'Speed': '50', 'Total': '420'}"
Primarina,730,"['Water', 'Fairy']","{'HP': '80', 'Attack': '74', 'Defense': '74', 'Sp. Atk': '126', 'Sp. Def': '116', 'Speed': '60', 'Total': '530'}"
Pikipek,731,"['Normal', 'Flying']","{'HP': '35', 'Attack': '75', 'Defense': '30', 'Sp. Atk': '30', 'Sp. Def': '30', 'Speed': '65', 'Total': '265'}"
Trumbeak,732,"['Normal', 'Flying']","{'HP': '55', 'Attack': '85', 'Defense': '50', 'Sp. Atk': '40', 'Sp. Def': '50', 'Speed': '75', 'Total': '355'}"
Toucannon,733,"['Normal', 'Flying']","{'HP': '80', 'Attack': '120', 'Defense': '75', 'Sp. Atk': '75', 'Sp. Def': '75', 'Speed': '60', 'Total': '485'}"
Yungoos,734,['Normal'],"{'HP': '48', 'Attack': '70', 'Defense': '30', 'Sp. Atk': '30', 'Sp. Def': '30', 'Speed': '45', 'Total': '253'}"
Gumshoos,735,['Normal'],"{'HP': '88', 'Attack': '110', 'Defense': '60', 'Sp. Atk': '55', 'Sp. Def': '60', 'Speed': '45', 'Total': '418'}"
Grubbin,736,['Bug'],"{'HP': '47', 'Attack': '62', 'Defense': '45', 'Sp. Atk': '55', 'Sp. Def': '45', 'Speed': '46', 'Total': '300'}"
Charjabug,737,"['Bug', 'Electric']","{'HP': '57', 'Attack': '82', 'Defense': '95', 'Sp. Atk': '55', 'Sp. Def': '75', 'Speed': '36', 'Total': '400'}"
Vikavolt,738,"['Bug', 'Electric']","{'HP': '77', 'Attack': '70', 'Defense': '90', 'Sp. Atk': '145', 'Sp. Def': '75', 'Speed': '43', 'Total': '500'}"
Crabrawler,739,['Fighting'],"{'HP': '47', 'Attack': '82', 'Defense': '57', 'Sp. Atk': '42', 'Sp. Def': '47', 'Speed': '63', 'Total': '338'}"
Crabominable,740,"['Fighting', 'Ice']","{'HP': '97', 'Attack': '132', 'Defense': '77', 'Sp. Atk': '62', 'Sp. Def': '67', 'Speed': '43', 'Total': '478'}"
Oricorio,741,"['Fire', 'Flying']","{'HP': '75', 'Attack': '70', 'Defense': '70', 'Sp. Atk': '98', 'Sp. Def': '70', 'Speed': '93', 'Total': '476'}"
Cutiefly,742,"['Bug', 'Fairy']","{'HP': '40', 'Attack': '45', 'Defense': '40', 'Sp. Atk': '55', 'Sp. Def': '40', 'Speed': '84', 'Total': '304'}"
Ribombee,743,"['Bug', 'Fairy']","{'HP': '60', 'Attack': '55', 'Defense': '60', 'Sp. Atk': '95', 'Sp. Def': '70', 'Speed': '124', 'Total': '464'}"
Rockruff,744,['Rock'],"{'HP': '45', 'Attack': '65', 'Defense': '40', 'Sp. Atk': '30', 'Sp. Def': '40', 'Speed': '60', 'Total': '280'}"
Lycanroc,745,['Rock'],"{'HP': '75', 'Attack': '115', 'Defense': '65', 'Sp. Atk': '55', 'Sp. Def': '65', 'Speed': '112', 'Total': '487'}"
Wishiwashi,746,['Water'],"{'HP': '45', 'Attack': '20', 'Defense': '20', 'Sp. Atk': '25', 'Sp. Def': '25', 'Speed': '40', 'Total': '175'}"
Mareanie,747,"['Poison', 'Water']","{'HP': '50', 'Attack': '53', 'Defense': '62', 'Sp. Atk': '43', 'Sp. Def': '52', 'Speed': '45', 'Total': '305'}"
Toxapex,748,"['Poison', 'Water']","{'HP': '50', 'Attack': '63', 'Defense': '152', 'Sp. Atk': '53', 'Sp. Def': '142', 'Speed': '35', 'Total': '495'}"
Mudbray,749,['Ground'],"{'HP': '70', 'Attack': '100', 'Defense': '70', 'Sp. Atk': '45', 'Sp. Def': '55', 'Speed': '45', 'Total': '385'}"
Mudsdale,750,['Ground'],"{'HP': '100', 'Attack': '125', 'Defense': '100', 'Sp. Atk': '55', 'Sp. Def': '85', 'Speed': '35', 'Total': '500'}"
Dewpider,751,"['Water', 'Bug']","{'HP': '38', 'Attack': '40', 'Defense': '52', 'Sp. Atk': '40', 'Sp. Def': '72', 'Speed': '27', 'Total': '269'}"
Araquanid,752,"['Water', 'Bug']","{'HP': '68', 'Attack': '70', 'Defense': '92', 'Sp. Atk': '50', 'Sp. Def': '132', 'Speed': '42', 'Total': '454'}"
Fomantis,753,['Grass'],"{'HP': '40', 'Attack': '55', 'Defense': '35', 'Sp. Atk': '50', 'Sp. Def': '35', 'Speed': '35', 'Total': '250'}"
Lurantis,754,['Grass'],"{'HP': '70', 'Attack': '105', 'Defense': '90', 'Sp. Atk': '80', 'Sp. Def': '90', 'Speed': '45', 'Total': '480'}"
Morelull,755,"['Grass', 'Fairy']","{'HP': '40', 'Attack': '35', 'Defense': '55', 'Sp. Atk': '65', 'Sp. Def': '75', 'Speed': '15', 'Total': '285'}"
Shiinotic,756,"['Grass', 'Fairy']","{'HP': '60', 'Attack': '45', 'Defense': '80', 'Sp. Atk': '90', 'Sp. Def': '100', 'Speed': '30', 'Total': '405'}"
Salandit,757,"['Poison', 'Fire']","{'HP': '48', 'Attack': '44', 'Defense': '40', 'Sp. Atk': '71', 'Sp. Def': '40', 'Speed': '77', 'Total': '320'}"
Salazzle,758,"['Poison', 'Fire']","{'HP': '68', 'Attack': '64', 'Defense': '60', 'Sp. Atk': '111', 'Sp. Def': '60', 'Speed': '117', 'Total': '480'}"
Stufful,759,"['Normal', 'Fighting']","{'HP': '70', 'Attack': '75', 'Defense': '50', 'Sp. Atk': '45', 'Sp. Def': '50', 'Speed': '50', 'Total': '340'}"
Bewear,760,"['Normal', 'Fighting']","{'HP': '120', 'Attack': '125', 'Defense': '80', 'Sp. Atk': '55', 'Sp. Def': '60', 'Speed': '60', 'Total': '500'}"
Bounsweet,761,['Grass'],"{'HP': '42', 'Attack': '30', 'Defense': '38', 'Sp. Atk': '30', 'Sp. Def': '38', 'Speed': '32', 'Total': '210'}"
Steenee,762,['Grass'],"{'HP': '52', 'Attack': '40', 'Defense': '48', 'Sp. Atk': '40', 'Sp. Def': '48', 'Speed': '62', 'Total': '290'}"
Tsareena,763,['Grass'],"{'HP': '72', 'Attack': '120', 'Defense': '98', 'Sp. Atk': '50', 'Sp. Def': '98', 'Speed': '72', 'Total': '510'}"
Comfey,764,['Fairy'],"{'HP': '51', 'Attack': '52', 'Defense': '90', 'Sp. Atk': '82', 'Sp. Def': '110', 'Speed': '100', 'Total': '485'}"
Oranguru,765,"['Normal', 'Psychic']","{'HP': '90', 'Attack': '60', 'Defense': '80', 'Sp. Atk': '90', 'Sp. Def': '110', 'Speed': '60', 'Total': '490'}"
Passimian,766,['Fighting'],"{'HP': '100', 'Attack': '120', 'Defense': '90', 'Sp. Atk': '40', 'Sp. Def': '60', 'Speed': '80', 'Total': '490'}"
Wimpod,767,"['Bug', 'Water']","{'HP': '25', 'Attack': '35', 'Defense': '40', 'Sp. Atk': '20', 'Sp. Def': '30', 'Speed': '80', 'Total': '230'}"
Golisopod,768,"['Bug', 'Water']","{'HP': '75', 'Attack': '125', 'Defense': '140', 'Sp. Atk': '60', 'Sp. Def': '90', 'Speed': '40', 'Total': '530'}"
Sandygast,769,"['Ghost', 'Ground']","{'HP': '55', 'Attack': '55', 'Defense': '80', 'Sp. Atk': '70', 'Sp. Def': '45', 'Speed': '15', 'Total': '320'}"
Palossand,770,"['Ghost', 'Ground']","{'HP': '85', 'Attack': '75', 'Defense': '110', 'Sp. Atk': '100', 'Sp. Def': '75', 'Speed': '35', 'Total': '480'}"
Pyukumuku,771,['Water'],"{'HP': '55', 'Attack': '60', 'Defense': '130', 'Sp. Atk': '30', 'Sp. Def': '130', 'Speed': '5', 'Total': '410'}"
Type: Null,772,['Normal'],"{'HP': '95', 'Attack': '95', 'Defense': '95', 'Sp. Atk': '95', 'Sp. Def': '95', 'Speed': '59', 'Total': '534'}"
Silvally,773,['Normal'],"{'HP': '95', 'Attack': '95', 'Defense': '95', 'Sp. Atk': '95', 'Sp. Def': '95', 'Speed': '95', 'Total': '570'}"
Minior,774,"['Rock', 'Flying']","{'HP': '60', 'Attack': '60', 'Defense': '100', 'Sp. Atk': '60', 'Sp. Def': '100', 'Speed': '60', 'Total': '440'}"
Komala,775,['Normal'],"{'HP': '65', 'Attack': '115', 'Defense': '65', 'Sp. Atk': '75', 'Sp. Def': '95', 'Speed': '65', 'Total': '480'}"
Turtonator,776,"['Fire', 'Dragon']","{'HP': '60', 'Attack': '78', 'Defense': '135', 'Sp. Atk': '91', 'Sp. Def': '85', 'Speed': '36', 'Total': '485'}"
Togedemaru,777,"['Electric', 'Steel']","{'HP': '65', 'Attack': '98', 'Defense': '63', 'Sp. Atk': '40', 'Sp. Def': '73', 'Speed': '96', 'Total': '435'}"
Mimikyu,778,"['Ghost', 'Fairy']","{'HP': '55', 'Attack': '90', 'Defense': '80', 'Sp. Atk': '50', 'Sp. Def': '105', 'Speed': '96', 'Total': '476'}"
Bruxish,779,"['Water', 'Psychic']","{'HP': '68', 'Attack': '105', 'Defense': '70', 'Sp. Atk': '70', 'Sp. Def': '70', 'Speed': '92', 'Total': '475'}"
Drampa,780,"['Normal', 'Dragon']","{'HP': '78', 'Attack': '60', 'Defense': '85', 'Sp. Atk': '135', 'Sp. Def': '91', 'Speed': '36', 'Total': '485'}"
Dhelmise,781,"['Ghost', 'Grass']","{'HP': '70', 'Attack': '131', 'Defense': '100', 'Sp. Atk': '86', 'Sp. Def': '90', 'Speed': '40', 'Total': '517'}"
Jangmo-o,782,['Dragon'],"{'HP': '45', 'Attack': '55', 'Defense': '65', 'Sp. Atk': '45', 'Sp. Def': '45', 'Speed': '45', 'Total': '300'}"
Hakamo-o,783,"['Dragon', 'Fighting']","{'HP': '55', 'Attack': '75', 'Defense': '90', 'Sp. Atk': '65', 'Sp. Def': '70', 'Speed': '65', 'Total': '420'}"
Kommo-o,784,"['Dragon', 'Fighting']","{'HP': '75', 'Attack': '110', 'Defense': '125', 'Sp. Atk': '100', 'Sp. Def': '105', 'Speed': '85', 'Total': '600'}"
Tapu Koko,785,"['Electric', 'Fairy']","{'HP': '70', 'Attack': '115', 'Defense': '85', 'Sp. Atk': '95', 'Sp. Def': '75', 'Speed': '130', 'Total': '570'}"
